playerID,lgID,tmID,firstName,lastName,year,GP,W,L,T_OL,SHO,GA,SA,height,weight,birthCountry
crhaji01,WHA,CZE,Jiri,Crha,1978,4,1,2,0,0,19,102,71,170,Czech Republic
crhaji01,NHL,TOR,Jiri,Crha,1979,15,8,7,0,0,50,NA,71,170,Czech Republic
crhaji01,NHL,TOR,Jiri,Crha,1980,54,20,20,11,0,211,NA,71,170,Czech Republic
crossja01,NHA,TOO,Jack,Cross,1913,1,0,1,0,0,6,NA,NA,NA,NA
croziro01,NHL,DET,Roger,Crozier,1963,15,5,6,4,2,51,NA,68,165,Canada
croziro01,NHL,DET,Roger,Crozier,1964,70,40,22,7,6,168,NA,68,165,Canada
croziro01,NHL,DET,Roger,Crozier,1965,64,27,24,12,7,173,NA,68,165,Canada
croziro01,NHL,DET,Roger,Crozier,1966,58,22,29,4,4,182,NA,68,165,Canada
croziro01,NHL,DET,Roger,Crozier,1967,34,9,18,2,1,95,NA,68,165,Canada
croziro01,NHL,DET,Roger,Crozier,1968,38,12,16,3,0,101,NA,68,165,Canada
croziro01,NHL,DET,Roger,Crozier,1969,34,16,6,9,0,83,NA,68,165,Canada
croziro01,NHL,BUF,Roger,Crozier,1970,44,9,20,7,1,135,NA,68,165,Canada
croziro01,NHL,BUF,Roger,Crozier,1971,63,13,34,14,2,214,NA,68,165,Canada
croziro01,NHL,BUF,Roger,Crozier,1972,49,23,13,7,3,121,NA,68,165,Canada
croziro01,NHL,BUF,Roger,Crozier,1973,12,4,5,0,0,39,NA,68,165,Canada
croziro01,NHL,BUF,Roger,Crozier,1974,23,17,2,1,3,55,NA,68,165,Canada
croziro01,NHL,BUF,Roger,Crozier,1975,11,8,2,0,1,27,NA,68,165,Canada
croziro01,NHL,WAS,Roger,Crozier,1976,3,1,0,0,0,2,NA,68,165,Canada
cudewi01,NHL,PHQ,Wilf,Cude,1930,30,2,25,3,1,130,NA,69,146,Wales
cudewi01,NHL,CHI,Wilf,Cude,1931,1,0,0,0,0,9,NA,69,146,Wales
cudewi01,NHL,BOS,Wilf,Cude,1931,2,1,1,0,1,6,NA,69,146,Wales
cudewi01,NHL,MTL,Wilf,Cude,1933,1,1,0,0,1,0,NA,69,146,Wales
cudewi01,NHL,DET,Wilf,Cude,1933,29,15,6,8,4,47,NA,69,146,Wales
cudewi01,NHL,MTL,Wilf,Cude,1934,48,19,23,6,1,145,NA,69,146,Wales
cudewi01,NHL,MTL,Wilf,Cude,1935,47,11,26,10,6,122,NA,69,146,Wales
cudewi01,NHL,MTL,Wilf,Cude,1936,44,22,17,5,5,99,NA,69,146,Wales
cudewi01,NHL,MTL,Wilf,Cude,1937,47,18,17,12,3,126,NA,69,146,Wales
cudewi01,NHL,MTL,Wilf,Cude,1938,23,8,11,4,2,77,NA,69,146,Wales
cudewi01,NHL,MTL,Wilf,Cude,1939,7,1,5,1,0,24,NA,69,146,Wales
cudewi01,NHL,MTL,Wilf,Cude,1940,3,2,1,0,0,13,NA,69,146,Wales
currami01,WHA,MFS,Mike,Curran,1972,43,23,17,2,4,131,1437,69,175,USA
currami01,WHA,MFS,Mike,Curran,1973,40,23,14,2,2,130,1444,69,175,USA
currami01,WHA,MFS,Mike,Curran,1974,26,11,10,1,0,90,839,69,175,USA
currami01,WHA,MFS,Mike,Curran,1975,5,2,2,0,1,22,153,69,175,USA
currami01,WHA,MF2,Mike,Curran,1976,16,4,7,3,0,50,474,69,175,USA
curryjo01,NHL,PIT,John,Curry,2008,3,2,1,0,0,6,69,71,185,USA
curryjo01,NHL,PIT,John,Curry,2009,1,0,1,0,0,5,14,71,185,USA
cuttsdo01,NHL,EDM,Don,Cutts,1979,6,1,2,1,0,16,NA,75,190,Canada
cyrcl01,NHL,MTL,Claude,Cyr,1958,1,0,0,0,0,1,NA,70,180,Canada
dadswdo01,NHL,CAL,Doug,Dadswell,1986,2,0,1,1,0,10,73,70,180,Canada
dadswdo01,NHL,CAL,Doug,Dadswell,1987,25,8,7,2,0,89,628,70,180,Canada
dafoeby01,NHL,WAS,Byron,Dafoe,1992,1,0,0,0,0,0,0,71,200,England
dafoeby01,NHL,WAS,Byron,Dafoe,1993,5,2,2,0,0,13,101,71,200,England
dafoeby01,NHL,WAS,Byron,Dafoe,1994,4,1,1,1,0,11,80,71,200,England
dafoeby01,NHL,LAK,Byron,Dafoe,1995,47,14,24,8,1,172,1539,71,200,England
dafoeby01,NHL,LAK,Byron,Dafoe,1996,40,13,17,5,0,112,1178,71,200,England
dafoeby01,NHL,BOS,Byron,Dafoe,1997,65,30,25,9,6,138,1602,71,200,England
dafoeby01,NHL,BOS,Byron,Dafoe,1998,68,32,23,11,10,133,1800,71,200,England
dafoeby01,NHL,BOS,Byron,Dafoe,1999,41,13,16,10,3,114,1030,71,200,England
dafoeby01,NHL,BOS,Byron,Dafoe,2000,45,22,14,7,2,101,1076,71,200,England
dafoeby01,NHL,BOS,Byron,Dafoe,2001,64,35,26,3,4,141,1520,71,200,England
dafoeby01,NHL,ATL,Byron,Dafoe,2002,17,5,11,1,0,65,472,71,200,England
dafoeby01,NHL,ATL,Byron,Dafoe,2003,18,4,11,1,0,51,499,71,200,England
dalesco01,NHL,HAR,Corrie,D'Alessio,1992,1,0,0,0,0,0,3,71,155,Canada
daleyjo01,NHL,PIT,Joe,Daley,1968,29,10,13,3,2,87,NA,70,170,Canada
daleyjo01,NHL,PIT,Joe,Daley,1969,9,1,5,3,0,26,NA,70,170,Canada
daleyjo01,NHL,BUF,Joe,Daley,1970,38,12,16,8,1,128,NA,70,170,Canada
daleyjo01,NHL,DET,Joe,Daley,1971,29,11,10,5,0,85,NA,70,170,Canada
daleyjo01,WHA,WIJ,Joe,Daley,1972,29,17,10,1,2,83,776,70,170,Canada
daleyjo01,WHA,WIJ,Joe,Daley,1973,41,19,20,1,0,163,1402,70,170,Canada
daleyjo01,WHA,WIJ,Joe,Daley,1974,51,23,21,4,1,175,1550,70,170,Canada
daleyjo01,WHA,WIJ,Joe,Daley,1975,62,41,17,1,5,171,1771,70,170,Canada
daleyjo01,WHA,WIJ,Joe,Daley,1976,65,39,23,2,3,206,1902,70,170,Canada
daleyjo01,WHA,WIJ,Joe,Daley,1977,37,21,11,1,1,114,971,70,170,Canada
daleyjo01,WHA,WIJ,Joe,Daley,1978,23,7,11,3,0,90,695,70,170,Canada
damorni01,NHL,BOS,Nick,Damore,1941,1,1,0,0,0,3,NA,66,160,Canada
damouma01,NHL,CAL,Marc,D'Amour,1985,15,2,4,2,0,32,310,69,190,Canada
damouma01,NHL,PHI,Marc,D'Amour,1988,1,0,0,0,0,0,14,69,190,Canada
damphje01,NHL,NJD,Jean-Francois,Damphousse,2001,6,1,3,0,0,12,115,72,180,Canada
danisya01,NHL,MTL,Yann,Danis,2005,6,3,2,0,1,14,152,72,182,Canada
danisya01,NHL,NYI,Yann,Danis,2008,31,10,17,3,2,84,933,72,182,Canada
danisya01,NHL,NJD,Yann,Danis,2009,12,3,2,1,0,16,207,72,182,Canada
danisya01,NHL,EDM,Yann,Danis,2011,1,0,0,0,0,2,12,72,182,Canada
darraja01,NHL,OTS,Jack,Darragh,1919,1,0,0,0,0,0,NA,70,168,Canada
daskacl01,NHL,BOS,Cleon,Daskalakis,1984,8,1,2,1,0,24,141,69,175,USA
daskacl01,NHL,BOS,Cleon,Daskalakis,1985,2,0,2,0,0,10,63,69,175,USA
daskacl01,NHL,BOS,Cleon,Daskalakis,1986,2,2,0,0,0,7,51,69,175,USA
davidjo01,NHL,STL,John,Davidson,1973,39,13,19,7,0,118,NA,75,205,Canada
davidjo01,NHL,STL,John,Davidson,1974,40,17,15,7,0,144,NA,75,205,Canada
davidjo01,NHL,NYR,John,Davidson,1975,56,22,28,5,3,212,NA,75,205,Canada
davidjo01,NHL,NYR,John,Davidson,1976,39,14,14,6,1,125,NA,75,205,Canada
davidjo01,NHL,NYR,John,Davidson,1977,34,14,13,4,1,98,NA,75,205,Canada
davidjo01,NHL,NYR,John,Davidson,1978,39,20,12,5,0,131,NA,75,205,Canada
davidjo01,NHL,NYR,John,Davidson,1979,41,20,15,4,2,122,NA,75,205,Canada
davidjo01,NHL,NYR,John,Davidson,1980,10,1,7,1,0,48,NA,75,205,Canada
davidjo01,NHL,NYR,John,Davidson,1981,1,1,0,0,0,1,NA,75,205,Canada
davidjo01,NHL,NYR,John,Davidson,1982,2,1,1,0,0,5,55,75,205,Canada
decoubo01,NHL,NYR,Bob,Decourcy,1947,1,0,1,0,0,6,NA,71,160,Canada
defelno01,NHL,BOS,Norm,Defelice,1956,10,3,5,2,0,30,NA,70,150,Canada
deguimi01,WHA,QUN,Michel,Deguise,1973,32,12,13,1,1,96,919,69,155,Canada
deguimi01,WHA,QUN,Michel,Deguise,1975,18,6,5,2,0,60,460,69,155,Canada
dejorde01,NHL,CHI,Denis,DeJordy,1962,5,2,1,2,0,12,NA,69,185,Canada
dejorde01,NHL,CHI,Denis,DeJordy,1963,6,2,3,1,0,19,NA,69,185,Canada
dejorde01,NHL,CHI,Denis,DeJordy,1964,30,16,11,3,3,74,NA,69,185,Canada
dejorde01,NHL,CHI,Denis,DeJordy,1966,44,22,12,7,4,104,NA,69,185,Canada
dejorde01,NHL,CHI,Denis,DeJordy,1967,50,23,15,11,4,128,NA,69,185,Canada
dejorde01,NHL,CHI,Denis,DeJordy,1968,53,22,22,7,2,156,NA,69,185,Canada
dejorde01,NHL,CHI,Denis,DeJordy,1969,10,3,5,1,0,25,NA,69,185,Canada
dejorde01,NHL,LAK,Denis,DeJordy,1969,21,5,11,4,0,62,NA,69,185,Canada
dejorde01,NHL,LAK,Denis,DeJordy,1970,60,18,29,11,1,214,NA,69,185,Canada
dejorde01,NHL,LAK,Denis,DeJordy,1971,5,0,5,0,0,23,NA,69,185,Canada
dejorde01,NHL,MTL,Denis,DeJordy,1971,7,3,2,1,0,25,NA,69,185,Canada
dejorde01,NHL,DET,Denis,DeJordy,1972,24,8,11,3,1,83,NA,69,185,Canada
dejorde01,NHL,DET,Denis,DeJordy,1973,1,0,1,0,0,4,NA,69,185,Canada
dekanma01,NHL,NAS,Mark,Dekanich,2010,1,0,0,0,0,3,25,74,190,Canada
delguma01,NHL,BOS,Matt,DelGuidice,1990,1,0,0,0,0,0,7,69,170,USA
delguma01,NHL,BOS,Matt,DelGuidice,1991,10,2,5,1,0,28,239,69,170,USA
denisma01,NHL,COL,Marc,Denis,1996,1,0,1,0,0,3,26,73,193,Canada
denisma01,NHL,COL,Marc,Denis,1998,4,1,1,1,0,9,110,73,193,Canada
denisma01,NHL,COL,Marc,Denis,1999,23,9,8,3,3,51,618,73,193,Canada
denisma01,NHL,CBS,Marc,Denis,2000,32,6,20,4,0,99,940,73,193,Canada
denisma01,NHL,CBS,Marc,Denis,2001,42,9,24,5,1,121,1197,73,193,Canada
denisma01,NHL,CBS,Marc,Denis,2002,77,27,41,8,5,232,2404,73,193,Canada
denisma01,NHL,CBS,Marc,Denis,2003,66,21,36,7,5,162,1970,73,193,Canada
denisma01,NHL,CBS,Marc,Denis,2005,49,21,25,1,1,151,1505,73,193,Canada
denisma01,NHL,TBL,Marc,Denis,2006,44,17,18,2,1,125,1068,73,193,Canada
denisma01,NHL,TBL,Marc,Denis,2007,10,1,5,0,0,28,199,73,193,Canada
denisma01,NHL,MTL,Marc,Denis,2008,1,0,0,0,0,1,7,73,193,Canada
derouph01,NHL,PIT,Philippe,DeRouville,1994,1,1,0,0,0,3,27,73,185,Canada
derouph01,NHL,PIT,Philippe,DeRouville,1996,2,0,2,0,0,6,66,73,185,Canada
desjace01,NHL,TBL,Cedrick,Desjardins,2010,2,2,0,0,0,2,63,72,192,Canada
desjage01,NHL,LAK,Gerry,Desjardins,1968,60,18,34,6,4,190,NA,71,190,Canada
desjage01,NHL,LAK,Gerry,Desjardins,1969,43,7,29,5,3,159,NA,71,190,Canada
desjage01,NHL,CHI,Gerry,Desjardins,1969,4,4,0,0,0,8,NA,71,190,Canada
desjage01,NHL,CHI,Gerry,Desjardins,1970,22,12,6,3,0,49,NA,71,190,Canada
desjage01,NHL,CHI,Gerry,Desjardins,1971,6,1,2,3,0,21,NA,71,190,Canada
desjage01,NHL,NYI,Gerry,Desjardins,1972,44,5,35,3,0,195,NA,71,190,Canada
desjage01,NHL,NYI,Gerry,Desjardins,1973,36,9,17,6,0,101,NA,71,190,Canada
desjage01,WHA,MIB,Gerry,Desjardins,1974,41,9,28,1,0,162,1391,71,190,Canada
desjage01,NHL,BUF,Gerry,Desjardins,1974,9,6,2,1,0,25,NA,71,190,Canada
desjage01,NHL,BUF,Gerry,Desjardins,1975,55,29,15,11,2,161,NA,71,190,Canada
desjage01,NHL,BUF,Gerry,Desjardins,1976,49,31,12,6,3,126,NA,71,190,Canada
desjage01,NHL,BUF,Gerry,Desjardins,1977,3,0,1,0,0,7,NA,71,190,Canada
desropa01,NHL,PHO,Patrick,DesRochers,2001,5,1,2,1,0,15,99,75,209,Canada
desropa01,NHL,PHO,Patrick,DesRochers,2002,4,0,3,0,0,11,88,75,209,Canada
desropa01,NHL,CAR,Patrick,DesRochers,2002,2,1,1,0,0,7,71,75,209,Canada
dickibi01,NHL,CHI,Bill,Dickie,1941,1,1,0,0,0,3,NA,68,185,Canada
dionco01,NHL,DET,Connie,Dion,1943,26,17,7,2,1,80,NA,64,140,Canada
dionco01,NHL,DET,Connie,Dion,1944,12,6,4,2,0,39,NA,64,140,Canada
dionmi01,WHA,IND,Michel,Dion,1974,1,0,1,0,0,4,38,70,185,Canada
dionmi01,WHA,IND,Michel,Dion,1975,31,14,15,1,0,85,942,70,185,Canada
dionmi01,WHA,IND,Michel,Dion,1976,42,17,19,3,1,128,1179,70,185,Canada
dionmi01,WHA,CIN,Michel,Dion,1977,45,21,17,1,4,140,1220,70,185,Canada
dionmi01,WHA,CIN,Michel,Dion,1978,30,10,14,2,0,93,735,70,185,Canada
dionmi01,NHL,QUE,Michel,Dion,1979,50,15,25,6,2,171,NA,70,185,Canada
dionmi01,NHL,QUE,Michel,Dion,1980,12,0,8,3,0,61,NA,70,185,Canada
dionmi01,NHL,WIN,Michel,Dion,1980,14,3,6,3,0,61,NA,70,185,Canada
dionmi01,NHL,PIT,Michel,Dion,1981,62,25,24,12,0,226,NA,70,185,Canada
dionmi01,NHL,PIT,Michel,Dion,1982,49,12,30,4,0,198,1511,70,185,Canada
dionmi01,NHL,PIT,Michel,Dion,1983,30,2,19,4,0,138,937,70,185,Canada
dionmi01,NHL,PIT,Michel,Dion,1984,10,3,6,0,0,43,316,70,185,Canada
dipieri01,NHL,NYI,Rick,DiPietro,2000,20,3,15,1,0,63,515,73,210,USA
dipieri01,NHL,NYI,Rick,DiPietro,2002,10,2,5,2,0,29,273,73,210,USA
dipieri01,NHL,NYI,Rick,DiPietro,2003,50,23,18,5,5,112,1261,73,210,USA
dipieri01,NHL,NYI,Rick,DiPietro,2005,63,30,24,5,1,180,1797,73,210,USA
dipieri01,NHL,NYI,Rick,DiPietro,2006,62,32,19,9,5,156,1917,73,210,USA
dipieri01,NHL,NYI,Rick,DiPietro,2007,63,26,28,7,3,174,1779,73,210,USA
dipieri01,NHL,NYI,Rick,DiPietro,2008,5,1,3,0,0,15,139,73,210,USA
dipieri01,NHL,NYI,Rick,DiPietro,2009,8,2,5,0,1,20,201,73,210,USA
dipieri01,NHL,NYI,Rick,DiPietro,2010,26,8,14,4,1,88,773,73,210,USA
dipieri01,NHL,NYI,Rick,DiPietro,2011,8,3,2,3,0,22,177,73,210,USA
divisre01,NHL,STL,Reinhard,Divis,2001,1,0,0,0,0,0,4,72,200,Austria
divisre01,NHL,STL,Reinhard,Divis,2002,2,2,0,0,0,1,34,72,200,Austria
divisre01,NHL,STL,Reinhard,Divis,2003,13,4,4,2,0,29,291,72,200,Austria
divisre01,NHL,STL,Reinhard,Divis,2005,12,0,5,1,0,37,231,72,200,Austria
dolsodo01,NHL,DTC,Dolly,Dolson,1928,44,19,16,9,10,63,NA,67,160,Canada
dolsodo01,NHL,DTC,Dolly,Dolson,1929,5,0,4,1,0,24,NA,67,160,Canada
dolsodo01,NHL,DTF,Dolly,Dolson,1930,44,16,21,7,6,105,NA,67,160,Canada
donnepe01,WHA,NRA,Pete,Donnelly,1972,47,22,19,2,2,155,1328,68,160,USA
donnepe01,WHA,VAB,Pete,Donnelly,1973,49,22,24,0,3,179,1525,68,160,USA
donnepe01,WHA,QUN,Pete,Donnelly,1975,4,0,1,0,0,10,65,68,160,USA
dopsoro01,NHL,PIT,Rob,Dopson,1993,2,0,0,0,0,3,23,72,200,Canada
dowiebr01,NHL,TOR,Bruce,Dowie,1983,2,0,1,0,0,4,43,70,170,Canada
doylega01,WHA,EDO,Gary,Doyle,1973,1,1,0,0,0,4,38,68,155,Canada
drapeto01,NHL,WIN,Tom,Draper,1988,2,1,1,0,0,12,66,71,185,Canada
drapeto01,NHL,WIN,Tom,Draper,1989,6,2,4,0,0,26,153,71,185,Canada
drapeto01,NHL,BUF,Tom,Draper,1991,26,10,9,5,1,75,712,71,185,Canada
drapeto01,NHL,BUF,Tom,Draper,1992,11,5,6,0,0,41,344,71,185,Canada
drapeto01,NHL,NYI,Tom,Draper,1993,7,1,3,0,0,16,118,71,185,Canada
drapeto01,NHL,WIN,Tom,Draper,1995,1,0,0,0,0,3,14,71,185,Canada
drouije01,NHL,EDM,Jeff,Drouin-Deslauriers,2008,10,4,3,0,0,30,302,76,189,Canada
drouije01,NHL,EDM,Jeff,Drouin-Deslauriers,2009,48,16,28,4,3,152,1529,76,189,Canada
drouije01,NHL,AND,Jeff,Drouin-Deslauriers,2011,4,3,1,0,0,11,113,76,189,Canada
drydeda01,NHL,NYR,Dave,Dryden,1961,1,0,1,0,0,3,NA,73,186,Canada
drydeda01,NHL,CHI,Dave,Dryden,1965,11,3,4,1,0,23,NA,73,186,Canada
drydeda01,NHL,CHI,Dave,Dryden,1967,27,7,8,5,1,69,NA,73,186,Canada
drydeda01,NHL,CHI,Dave,Dryden,1968,30,11,11,2,3,79,NA,73,186,Canada
drydeda01,NHL,BUF,Dave,Dryden,1970,10,3,3,0,1,23,NA,73,186,Canada
drydeda01,NHL,BUF,Dave,Dryden,1971,20,3,9,5,0,68,NA,73,186,Canada
drydeda01,NHL,BUF,Dave,Dryden,1972,37,14,13,7,3,89,NA,73,186,Canada
drydeda01,NHL,BUF,Dave,Dryden,1973,53,23,20,8,1,148,NA,73,186,Canada
drydeda01,WHA,CHC,Dave,Dryden,1974,45,18,26,1,1,176,1679,73,186,Canada
drydeda01,WHA,EDO,Dave,Dryden,1975,62,22,34,5,1,235,1927,73,186,Canada
drydeda01,WHA,EDO,Dave,Dryden,1976,24,10,13,0,1,77,693,73,186,Canada
drydeda01,WHA,EDO,Dave,Dryden,1977,48,21,23,2,2,150,1239,73,186,Canada
drydeda01,WHA,EDO,Dave,Dryden,1978,63,41,17,2,3,170,1544,73,186,Canada
drydeda01,NHL,EDM,Dave,Dryden,1979,14,2,7,3,0,53,NA,73,186,Canada
drydeke01,NHL,MTL,Ken,Dryden,1970,6,6,0,0,0,9,NA,76,205,Canada
drydeke01,NHL,MTL,Ken,Dryden,1971,64,39,8,15,8,142,NA,76,205,Canada
drydeke01,NHL,MTL,Ken,Dryden,1972,54,33,7,13,6,119,NA,76,205,Canada
drydeke01,NHL,MTL,Ken,Dryden,1974,56,30,9,16,4,149,NA,76,205,Canada
drydeke01,NHL,MTL,Ken,Dryden,1975,62,42,10,8,8,121,NA,76,205,Canada
drydeke01,NHL,MTL,Ken,Dryden,1976,56,41,6,8,10,117,NA,76,205,Canada
drydeke01,NHL,MTL,Ken,Dryden,1977,52,37,7,7,5,105,NA,76,205,Canada
drydeke01,NHL,MTL,Ken,Dryden,1978,47,30,10,7,5,108,NA,76,205,Canada
dubeaer01,NHA,MOC,Ernie,Dubeau,1913,1,0,0,0,0,1,NA,NA,NA,NA
dubiewa01,NHL,NYI,Wade,Dubielewicz,2003,2,1,0,1,0,3,50,70,185,Canada
dubiewa01,NHL,NYI,Wade,Dubielewicz,2005,7,2,3,0,0,15,145,70,185,Canada
dubiewa01,NHL,NYI,Wade,Dubielewicz,2006,8,4,1,0,0,13,198,70,185,Canada
dubiewa01,NHL,NYI,Wade,Dubielewicz,2007,20,9,9,1,0,51,627,70,185,Canada
dubiewa01,NHL,CBS,Wade,Dubielewicz,2008,3,1,2,0,0,10,77,70,185,Canada
dubiewa01,NHL,MIN,Wade,Dubielewicz,2009,3,1,1,0,0,5,34,70,185,Canada
dubnyde01,NHL,EDM,Devan,Dubnyk,2009,19,4,10,2,0,64,579,78,194,Canada
dubnyde01,NHL,EDM,Devan,Dubnyk,2010,35,12,13,8,2,93,1103,78,194,Canada
dubnyde01,NHL,EDM,Devan,Dubnyk,2011,47,20,20,3,2,118,1380,78,194,Canada
ducheje01,NHL,PHI,Jeremy,Duchesne,2009,1,0,0,0,0,1,4,72,201,USA
duffupa01,NHL,PHO,Parris,Duffus,1996,1,0,0,0,0,1,8,74,192,USA
dumasmi01,NHL,CHI,Michel,Dumas,1974,3,2,0,0,0,7,NA,69,180,Canada
dumasmi01,NHL,CHI,Michel,Dumas,1976,5,0,1,2,0,17,NA,69,180,Canada
dumasri01,WHA,CHC,Richard,Dumas,1974,1,0,0,0,0,0,0,71,170,Canada
dunhami01,NHL,NJD,Mike,Dunham,1996,26,8,7,1,2,43,456,75,200,USA
dunhami01,NHL,NJD,Mike,Dunham,1997,15,5,5,3,1,29,332,75,200,USA
dunhami01,NHL,NAS,Mike,Dunham,1998,44,16,23,3,1,127,1387,75,200,USA
dunhami01,NHL,NAS,Mike,Dunham,1999,52,19,27,6,0,146,1584,75,200,USA
dunhami01,NHL,NAS,Mike,Dunham,2000,48,21,21,4,4,107,1381,75,200,USA
dunhami01,NHL,NAS,Mike,Dunham,2001,58,23,24,9,3,144,1525,75,200,USA
dunhami01,NHL,NAS,Mike,Dunham,2002,15,2,9,2,0,43,397,75,200,USA
dunhami01,NHL,NYR,Mike,Dunham,2002,43,19,17,5,5,94,1229,75,200,USA
dunhami01,NHL,NYR,Mike,Dunham,2003,57,16,30,6,2,159,1522,75,200,USA
dunhami01,NHL,ATL,Mike,Dunham,2005,17,8,5,2,1,36,336,75,200,USA
dunhami01,NHL,NYI,Mike,Dunham,2006,19,4,10,3,0,61,552,75,200,USA
dupuibo01,NHL,EDM,Bob,Dupuis,1979,1,0,1,0,0,4,NA,71,167,Canada
durnabi01,NHL,MTL,Bill,Durnan,1943,50,38,5,7,2,109,NA,72,190,Canada
durnabi01,NHL,MTL,Bill,Durnan,1944,50,38,8,4,1,121,NA,72,190,Canada
durnabi01,NHL,MTL,Bill,Durnan,1945,40,24,11,5,4,104,NA,72,190,Canada
durnabi01,NHL,MTL,Bill,Durnan,1946,60,34,16,10,4,138,NA,72,190,Canada
durnabi01,NHL,MTL,Bill,Durnan,1947,59,20,28,10,5,162,NA,72,190,Canada
durnabi01,NHL,MTL,Bill,Durnan,1948,60,28,23,9,10,126,NA,72,190,Canada
durnabi01,NHL,MTL,Bill,Durnan,1949,64,26,21,17,8,141,NA,72,190,Canada
dycked01,NHL,VAN,Ed,Dyck,1971,12,1,6,2,0,35,NA,71,160,Canada
dycked01,NHL,VAN,Ed,Dyck,1972,25,5,17,1,1,98,NA,71,160,Canada
dycked01,NHL,VAN,Ed,Dyck,1973,12,2,5,2,0,45,NA,71,160,Canada
dycked01,WHA,IND,Ed,Dyck,1974,32,3,21,3,0,123,909,71,160,Canada
dzurivl01,WHA,CZE,Vladimir,Dzurilla,1977,3,1,2,0,0,14,78,70,205,Slovakia
edwardo01,NHL,BUF,Don,Edwards,1976,25,16,7,2,2,62,NA,69,160,Canada
edwardo01,NHL,BUF,Don,Edwards,1977,72,38,16,17,5,185,NA,69,160,Canada
edwardo01,NHL,BUF,Don,Edwards,1978,54,26,18,9,2,159,NA,69,160,Canada
edwardo01,NHL,BUF,Don,Edwards,1979,49,27,9,12,2,125,NA,69,160,Canada
edwardo01,NHL,BUF,Don,Edwards,1980,45,23,10,12,3,133,NA,69,160,Canada
edwardo01,NHL,BUF,Don,Edwards,1981,62,26,23,9,0,205,NA,69,160,Canada
edwardo01,NHL,CAL,Don,Edwards,1982,39,16,15,6,1,148,1255,69,160,Canada
edwardo01,NHL,CAL,Don,Edwards,1983,41,13,19,5,0,157,1217,69,160,Canada
edwardo01,NHL,CAL,Don,Edwards,1984,34,11,15,2,1,115,858,69,160,Canada
edwardo01,NHL,TOR,Don,Edwards,1985,38,12,23,0,0,160,1140,69,160,Canada
edwarga01,NHL,STL,Gary,Edwards,1968,1,0,0,0,0,0,NA,69,165,Canada
edwarga01,NHL,STL,Gary,Edwards,1969,1,0,1,0,0,4,NA,69,165,Canada
edwarga01,NHL,LAK,Gary,Edwards,1971,44,13,23,5,2,150,NA,69,165,Canada
edwarga01,NHL,LAK,Gary,Edwards,1972,27,9,16,1,1,94,NA,69,165,Canada
edwarga01,NHL,LAK,Gary,Edwards,1973,18,5,7,2,1,50,NA,69,165,Canada
edwarga01,NHL,LAK,Gary,Edwards,1974,27,15,3,8,3,61,NA,69,165,Canada
edwarga01,NHL,LAK,Gary,Edwards,1975,29,12,13,4,0,103,NA,69,165,Canada
edwarga01,NHL,LAK,Gary,Edwards,1976,10,0,6,2,0,39,NA,69,165,Canada
edwarga01,NHL,CLE,Gary,Edwards,1976,17,4,10,3,2,68,NA,69,165,Canada
edwarga01,NHL,CLE,Gary,Edwards,1977,30,6,18,5,0,128,NA,69,165,Canada
edwarga01,NHL,MNS,Gary,Edwards,1978,25,6,11,5,0,83,NA,69,165,Canada
edwarga01,NHL,MNS,Gary,Edwards,1979,26,9,7,10,0,82,NA,69,165,Canada
edwarga01,NHL,EDM,Gary,Edwards,1980,15,5,3,4,0,44,NA,69,165,Canada
edwarga01,NHL,STL,Gary,Edwards,1981,10,1,5,1,0,45,NA,69,165,Canada
edwarga01,NHL,PIT,Gary,Edwards,1981,6,3,2,1,1,22,NA,69,165,Canada
edwarma01,NHL,PIT,Marv,Edwards,1968,1,0,1,0,0,3,NA,68,155,Canada
edwarma01,NHL,TOR,Marv,Edwards,1969,25,10,9,4,1,77,NA,68,155,Canada
edwarma01,NHL,CLF,Marv,Edwards,1972,21,4,14,2,1,87,NA,68,155,Canada
edwarma01,NHL,CLF,Marv,Edwards,1973,14,1,10,1,0,51,NA,68,155,Canada
edwarro01,NHL,DET,Roy,Edwards,1967,41,15,15,8,0,127,NA,68,165,Canada
edwarro01,NHL,DET,Roy,Edwards,1968,40,18,11,6,4,89,NA,68,165,Canada
edwarro01,NHL,DET,Roy,Edwards,1969,47,24,15,6,2,116,NA,68,165,Canada
edwarro01,NHL,DET,Roy,Edwards,1970,37,11,19,7,0,119,NA,68,165,Canada
edwarro01,NHL,PIT,Roy,Edwards,1971,15,2,8,4,0,36,NA,68,165,Canada
edwarro01,NHL,DET,Roy,Edwards,1972,52,27,17,7,6,132,NA,68,165,Canada
edwarro01,NHL,DET,Roy,Edwards,1973,4,0,3,0,0,18,NA,68,165,Canada
eklunbr01,NHL,TBL,Brian,Eklund,2005,1,0,1,0,0,3,19,77,205,USA
eliotda01,NHL,LAK,Darren,Eliot,1984,33,12,11,6,0,137,944,73,175,Canada
eliotda01,NHL,LAK,Darren,Eliot,1985,27,5,17,3,0,121,801,73,175,Canada
eliotda01,NHL,LAK,Darren,Eliot,1986,24,8,13,2,1,103,692,73,175,Canada
eliotda01,NHL,DET,Darren,Eliot,1987,3,0,0,1,0,9,56,73,175,Canada
eliotda01,NHL,BUF,Darren,Eliot,1988,2,0,0,0,0,7,43,73,175,Canada
ellacke01,NHL,VAN,Ken,Ellacott,1982,12,2,3,4,0,41,309,68,160,Canada
